Filename,Position_mm,Teacher_Width
-126.csv,212.3,21.269098
-125.csv,212.4,21.253468
-125.csv,212.4,21.253468
-125.csv,212.4,21.253468
-125.csv,212.4,21.253468
-125.csv,212.4,21.253468
-125.csv,212.4,21.253468
-125.csv,212.4,21.253468
-125.csv,212.4,21.253468
-124.csv,212.5,21.23542
-124.csv,212.5,21.23542
-124.csv,212.5,21.23542
-124.csv,212.5,21.23542
-124.csv,212.5,21.23542
-124.csv,212.5,21.23542
-124.csv,212.5,21.23542
-124.csv,212.5,21.23542
-123.csv,212.6,21.21888
-123.csv,212.6,21.21888
-123.csv,212.6,21.21888
-123.csv,212.6,21.21888
-123.csv,212.6,21.21888
-123.csv,212.6,21.21888
-123.csv,212.6,21.21888
-123.csv,212.6,21.21888
-123.csv,212.6,21.21888
-122.csv,212.7,21.201345
-122.csv,212.7,21.201345
-122.csv,212.7,21.201345
-122.csv,212.7,21.201345
-122.csv,212.7,21.201345
-122.csv,212.7,21.201345
-122.csv,212.7,21.201345
-122.csv,212.7,21.201345
-121.csv,212.8,21.184292
-121.csv,212.8,21.184292
-121.csv,212.8,21.184292
-121.csv,212.8,21.184292
-121.csv,212.8,21.184292
-121.csv,212.8,21.184292
-121.csv,212.8,21.184292
-121.csv,212.8,21.184292
-121.csv,212.8,21.184292
-120.csv,212.9,21.167994
-120.csv,212.9,21.167994
-120.csv,212.9,21.167994
-120.csv,212.9,21.167994
-120.csv,212.9,21.167994
-120.csv,212.9,21.167994
-120.csv,212.9,21.167994
-120.csv,212.9,21.167994
-120.csv,212.9,21.167994
-119.csv,213.0,21.149841
-119.csv,213.0,21.149841
-119.csv,213.0,21.149841
-119.csv,213.0,21.149841
-119.csv,213.0,21.149841
-119.csv,213.0,21.149841
-119.csv,213.0,21.149841
-119.csv,213.0,21.149841
-119.csv,213.0,21.149841
-118.csv,213.1,21.130705
-118.csv,213.1,21.130705
-118.csv,213.1,21.130705
-118.csv,213.1,21.130705
-118.csv,213.1,21.130705
-118.csv,213.1,21.130705
-118.csv,213.1,21.130705
-118.csv,213.1,21.130705
-118.csv,213.1,21.130705
-117.csv,213.2,21.128773
-117.csv,213.2,21.128773
-117.csv,213.2,21.128773
-117.csv,213.2,21.128773
-117.csv,213.2,21.128773
-117.csv,213.2,21.128773
-117.csv,213.2,21.128773
-117.csv,213.2,21.128773
-117.csv,213.2,21.128773
-116.csv,213.3,21.094944
-116.csv,213.3,21.094944
-116.csv,213.3,21.094944
-116.csv,213.3,21.094944
-116.csv,213.3,21.094944
-116.csv,213.3,21.094944
-116.csv,213.3,21.094944
-116.csv,213.3,21.094944
-116.csv,213.3,21.094944
-115.csv,213.4,21.075045
-115.csv,213.4,21.075045
-115.csv,213.4,21.075045
-115.csv,213.4,21.075045
-115.csv,213.4,21.075045
-115.csv,213.4,21.075045
-115.csv,213.4,21.075045
-115.csv,213.4,21.075045
-115.csv,213.4,21.075045
-114.csv,213.5,21.074638
-114.csv,213.5,21.074638
-114.csv,213.5,21.074638
-114.csv,213.5,21.074638
-114.csv,213.5,21.074638
-114.csv,213.5,21.074638
-114.csv,213.5,21.074638
-114.csv,213.5,21.074638
-113.csv,213.6,21.041862
-113.csv,213.6,21.041862
-113.csv,213.6,21.041862
-113.csv,213.6,21.041862
-113.csv,213.6,21.041862
-113.csv,213.6,21.041862
-113.csv,213.6,21.041862
-113.csv,213.6,21.041862
-113.csv,213.6,21.041862
-112.csv,213.7,21.033241
-112.csv,213.7,21.033241
-112.csv,213.7,21.033241
-112.csv,213.7,21.033241
-112.csv,213.7,21.033241
-112.csv,213.7,21.033241
-112.csv,213.7,21.033241
-112.csv,213.7,21.033241
-112.csv,213.7,21.033241
-111.csv,213.8,21.025894
-111.csv,213.8,21.025894
-111.csv,213.8,21.025894
-111.csv,213.8,21.025894
-111.csv,213.8,21.025894
-111.csv,213.8,21.025894
-111.csv,213.8,21.025894
-111.csv,213.8,21.025894
-110.csv,213.9,20.996368
-110.csv,213.9,20.996368
-110.csv,213.9,20.996368
-110.csv,213.9,20.996368
-110.csv,213.9,20.996368
-110.csv,213.9,20.996368
-110.csv,213.9,20.996368
-110.csv,213.9,20.996368
-110.csv,213.9,20.996368
-109.csv,214.0,20.982286
-109.csv,214.0,20.982286
-109.csv,214.0,20.982286
-109.csv,214.0,20.982286
-109.csv,214.0,20.982286
-109.csv,214.0,20.982286
-109.csv,214.0,20.982286
-109.csv,214.0,20.982286
-109.csv,214.0,20.982286
-108.csv,214.1,20.978724
-108.csv,214.1,20.978724
-108.csv,214.1,20.978724
-108.csv,214.1,20.978724
-108.csv,214.1,20.978724
-108.csv,214.1,20.978724
-108.csv,214.1,20.978724
-108.csv,214.1,20.978724
-108.csv,214.1,20.978724
-107.csv,214.2,20.950413
-107.csv,214.2,20.950413
-107.csv,214.2,20.950413
-107.csv,214.2,20.950413
-107.csv,214.2,20.950413
-107.csv,214.2,20.950413
-107.csv,214.2,20.950413
-107.csv,214.2,20.950413
-107.csv,214.2,20.950413
-106.csv,214.3,20.938913
-106.csv,214.3,20.938913
-106.csv,214.3,20.938913
-106.csv,214.3,20.938913
-106.csv,214.3,20.938913
-106.csv,214.3,20.938913
-106.csv,214.3,20.938913
-105.csv,214.4,20.917706
-105.csv,214.4,20.917706
-105.csv,214.4,20.917706
-105.csv,214.4,20.917706
-105.csv,214.4,20.917706
-105.csv,214.4,20.917706
-105.csv,214.4,20.917706
-105.csv,214.4,20.917706
-105.csv,214.4,20.917706
-104.csv,214.5,20.91028
-104.csv,214.5,20.91028
-104.csv,214.5,20.91028
-104.csv,214.5,20.91028
-104.csv,214.5,20.91028
-104.csv,214.5,20.91028
-104.csv,214.5,20.91028
-104.csv,214.5,20.91028
-104.csv,214.5,20.91028
-103.csv,214.6,20.885357
-103.csv,214.6,20.885357
-103.csv,214.6,20.885357
-103.csv,214.6,20.885357
-103.csv,214.6,20.885357
-103.csv,214.6,20.885357
-103.csv,214.6,20.885357
-103.csv,214.6,20.885357
-103.csv,214.6,20.885357
-102.csv,214.7,20.868835
-102.csv,214.7,20.868835
-102.csv,214.7,20.868835
-102.csv,214.7,20.868835
-102.csv,214.7,20.868835
-102.csv,214.7,20.868835
-102.csv,214.7,20.868835
-102.csv,214.7,20.868835
-101.csv,214.8,20.854336
-101.csv,214.8,20.854336
-101.csv,214.8,20.854336
-101.csv,214.8,20.854336
-101.csv,214.8,20.854336
-101.csv,214.8,20.854336
-101.csv,214.8,20.854336
-101.csv,214.8,20.854336
-101.csv,214.8,20.854336
-100.csv,214.9,20.844072
-100.csv,214.9,20.844072
-100.csv,214.9,20.844072
-100.csv,214.9,20.844072
-100.csv,214.9,20.844072
-100.csv,214.9,20.844072
-100.csv,214.9,20.844072
-100.csv,214.9,20.844072
-99.csv,215.0,20.831686
-99.csv,215.0,20.831686
-99.csv,215.0,20.831686
-99.csv,215.0,20.831686
-99.csv,215.0,20.831686
-99.csv,215.0,20.831686
-99.csv,215.0,20.831686
-99.csv,215.0,20.831686
-98.csv,215.1,20.803965
-98.csv,215.1,20.803965
-98.csv,215.1,20.803965
-98.csv,215.1,20.803965
-98.csv,215.1,20.803965
-98.csv,215.1,20.803965
-98.csv,215.1,20.803965
-98.csv,215.1,20.803965
-98.csv,215.1,20.803965
-97.csv,215.2,20.788235
-97.csv,215.2,20.788235
-97.csv,215.2,20.788235
-97.csv,215.2,20.788235
-97.csv,215.2,20.788235
-97.csv,215.2,20.788235
-97.csv,215.2,20.788235
-97.csv,215.2,20.788235
-96.csv,215.3,20.772509
-96.csv,215.3,20.772509
-96.csv,215.3,20.772509
-96.csv,215.3,20.772509
-96.csv,215.3,20.772509
-96.csv,215.3,20.772509
-96.csv,215.3,20.772509
-96.csv,215.3,20.772509
-96.csv,215.3,20.772509
-95.csv,215.4,20.756496
-95.csv,215.4,20.756496
-95.csv,215.4,20.756496
-95.csv,215.4,20.756496
-95.csv,215.4,20.756496
-95.csv,215.4,20.756496
-95.csv,215.4,20.756496
-95.csv,215.4,20.756496
-95.csv,215.4,20.756496
-94.csv,215.5,20.74199
-94.csv,215.5,20.74199
-94.csv,215.5,20.74199
-94.csv,215.5,20.74199
-94.csv,215.5,20.74199
-94.csv,215.5,20.74199
-94.csv,215.5,20.74199
-94.csv,215.5,20.74199
-94.csv,215.5,20.74199
-93.csv,215.6,20.732227
-93.csv,215.6,20.732227
-93.csv,215.6,20.732227
-93.csv,215.6,20.732227
-93.csv,215.6,20.732227
-93.csv,215.6,20.732227
-93.csv,215.6,20.732227
-93.csv,215.6,20.732227
-93.csv,215.6,20.732227
-92.csv,215.7,20.70981
-92.csv,215.7,20.70981
-92.csv,215.7,20.70981
-92.csv,215.7,20.70981
-92.csv,215.7,20.70981
-92.csv,215.7,20.70981
-92.csv,215.7,20.70981
-92.csv,215.7,20.70981
-92.csv,215.7,20.70981
-91.csv,215.8,20.692247
-91.csv,215.8,20.692247
-91.csv,215.8,20.692247
-91.csv,215.8,20.692247
-91.csv,215.8,20.692247
-91.csv,215.8,20.692247
-91.csv,215.8,20.692247
-91.csv,215.8,20.692247
-90.csv,215.9,20.676184
-90.csv,215.9,20.676184
-90.csv,215.9,20.676184
-90.csv,215.9,20.676184
-90.csv,215.9,20.676184
-90.csv,215.9,20.676184
-90.csv,215.9,20.676184
-90.csv,215.9,20.676184
-90.csv,215.9,20.676184
-89.csv,216.0,20.656315
-89.csv,216.0,20.656315
-89.csv,216.0,20.656315
-89.csv,216.0,20.656315
-89.csv,216.0,20.656315
-89.csv,216.0,20.656315
-89.csv,216.0,20.656315
-89.csv,216.0,20.656315
-89.csv,216.0,20.656315
-88.csv,216.1,20.642952
-88.csv,216.1,20.642952
-88.csv,216.1,20.642952
-88.csv,216.1,20.642952
-88.csv,216.1,20.642952
-88.csv,216.1,20.642952
-88.csv,216.1,20.642952
-88.csv,216.1,20.642952
-88.csv,216.1,20.642952
-87.csv,216.2,20.619423
-87.csv,216.2,20.619423
-87.csv,216.2,20.619423
-87.csv,216.2,20.619423
-87.csv,216.2,20.619423
-87.csv,216.2,20.619423
-87.csv,216.2,20.619423
-87.csv,216.2,20.619423
-87.csv,216.2,20.619423
-86.csv,216.3,20.61229
-86.csv,216.3,20.61229
-86.csv,216.3,20.61229
-86.csv,216.3,20.61229
-86.csv,216.3,20.61229
-86.csv,216.3,20.61229
-86.csv,216.3,20.61229
-86.csv,216.3,20.61229
-85.csv,216.4,20.59777
-85.csv,216.4,20.59777
-85.csv,216.4,20.59777
-85.csv,216.4,20.59777
-85.csv,216.4,20.59777
-85.csv,216.4,20.59777
-85.csv,216.4,20.59777
-85.csv,216.4,20.59777
-84.csv,216.5,20.572613
-84.csv,216.5,20.572613
-84.csv,216.5,20.572613
-84.csv,216.5,20.572613
-84.csv,216.5,20.572613
-84.csv,216.5,20.572613
-84.csv,216.5,20.572613
-84.csv,216.5,20.572613
-84.csv,216.5,20.572613
-83.csv,216.6,20.556656
-83.csv,216.6,20.556656
-83.csv,216.6,20.556656
-83.csv,216.6,20.556656
-83.csv,216.6,20.556656
-83.csv,216.6,20.556656
-83.csv,216.6,20.556656
-83.csv,216.6,20.556656
-83.csv,216.6,20.556656
-82.csv,216.7,20.54081
-82.csv,216.7,20.54081
-82.csv,216.7,20.54081
-82.csv,216.7,20.54081
-82.csv,216.7,20.54081
-82.csv,216.7,20.54081
-82.csv,216.7,20.54081
-82.csv,216.7,20.54081
-82.csv,216.7,20.54081
-81.csv,216.8,20.524843
-81.csv,216.8,20.524843
-81.csv,216.8,20.524843
-81.csv,216.8,20.524843
-81.csv,216.8,20.524843
-81.csv,216.8,20.524843
-81.csv,216.8,20.524843
-81.csv,216.8,20.524843
-81.csv,216.8,20.524843
-80.csv,216.9,20.508846
-80.csv,216.9,20.508846
-80.csv,216.9,20.508846
-80.csv,216.9,20.508846
-80.csv,216.9,20.508846
-80.csv,216.9,20.508846
-80.csv,216.9,20.508846
-80.csv,216.9,20.508846
-80.csv,216.9,20.508846
-79.csv,217.0,20.496637
-79.csv,217.0,20.496637
-79.csv,217.0,20.496637
-79.csv,217.0,20.496637
-79.csv,217.0,20.496637
-79.csv,217.0,20.496637
-79.csv,217.0,20.496637
-79.csv,217.0,20.496637
-78.csv,217.1,20.48866
-78.csv,217.1,20.48866
-78.csv,217.1,20.48866
-78.csv,217.1,20.48866
-78.csv,217.1,20.48866
-78.csv,217.1,20.48866
-78.csv,217.1,20.48866
-78.csv,217.1,20.48866
-77.csv,217.2,20.462955
-77.csv,217.2,20.462955
-77.csv,217.2,20.462955
-77.csv,217.2,20.462955
-77.csv,217.2,20.462955
-77.csv,217.2,20.462955
-77.csv,217.2,20.462955
-77.csv,217.2,20.462955
-77.csv,217.2,20.462955
-76.csv,217.3,20.451923
-76.csv,217.3,20.451923
-76.csv,217.3,20.451923
-76.csv,217.3,20.451923
-76.csv,217.3,20.451923
-76.csv,217.3,20.451923
-76.csv,217.3,20.451923
-76.csv,217.3,20.451923
-75.csv,217.4,20.437408
-75.csv,217.4,20.437408
-75.csv,217.4,20.437408
-75.csv,217.4,20.437408
-75.csv,217.4,20.437408
-75.csv,217.4,20.437408
-75.csv,217.4,20.437408
-75.csv,217.4,20.437408
-74.csv,217.5,20.421724
-74.csv,217.5,20.421724
-74.csv,217.5,20.421724
-74.csv,217.5,20.421724
-74.csv,217.5,20.421724
-74.csv,217.5,20.421724
-74.csv,217.5,20.421724
-74.csv,217.5,20.421724
-74.csv,217.5,20.421724
-73.csv,217.6,20.441238
-73.csv,217.6,20.441238
-73.csv,217.6,20.441238
-73.csv,217.6,20.441238
-73.csv,217.6,20.441238
-73.csv,217.6,20.441238
-73.csv,217.6,20.441238
-73.csv,217.6,20.441238
-73.csv,217.6,20.441238
-72.csv,217.7,20.401934
-72.csv,217.7,20.401934
-72.csv,217.7,20.401934
-72.csv,217.7,20.401934
-72.csv,217.7,20.401934
-72.csv,217.7,20.401934
-72.csv,217.7,20.401934
-72.csv,217.7,20.401934
-72.csv,217.7,20.401934
-71.csv,217.8,20.377655
-71.csv,217.8,20.377655
-71.csv,217.8,20.377655
-71.csv,217.8,20.377655
-71.csv,217.8,20.377655
-71.csv,217.8,20.377655
-71.csv,217.8,20.377655
-71.csv,217.8,20.377655
-70.csv,217.9,20.363628
-70.csv,217.9,20.363628
-70.csv,217.9,20.363628
-70.csv,217.9,20.363628
-70.csv,217.9,20.363628
-70.csv,217.9,20.363628
-70.csv,217.9,20.363628
-70.csv,217.9,20.363628
-70.csv,217.9,20.363628
-69.csv,218.0,20.3495
-69.csv,218.0,20.3495
-69.csv,218.0,20.3495
-69.csv,218.0,20.3495
-69.csv,218.0,20.3495
-69.csv,218.0,20.3495
-69.csv,218.0,20.3495
-69.csv,218.0,20.3495
-69.csv,218.0,20.3495
-68.csv,218.1,20.344063
-68.csv,218.1,20.344063
-68.csv,218.1,20.344063
-68.csv,218.1,20.344063
-68.csv,218.1,20.344063
-68.csv,218.1,20.344063
-68.csv,218.1,20.344063
-68.csv,218.1,20.344063
-67.csv,218.2,20.32236
-67.csv,218.2,20.32236
-67.csv,218.2,20.32236
-67.csv,218.2,20.32236
-67.csv,218.2,20.32236
-67.csv,218.2,20.32236
-67.csv,218.2,20.32236
-67.csv,218.2,20.32236
-67.csv,218.2,20.32236
-66.csv,218.3,20.305588
-66.csv,218.3,20.305588
-66.csv,218.3,20.305588
-66.csv,218.3,20.305588
-66.csv,218.3,20.305588
-66.csv,218.3,20.305588
-66.csv,218.3,20.305588
-66.csv,218.3,20.305588
-66.csv,218.3,20.305588
-65.csv,218.4,20.28939
-65.csv,218.4,20.28939
-65.csv,218.4,20.28939
-65.csv,218.4,20.28939
-65.csv,218.4,20.28939
-65.csv,218.4,20.28939
-65.csv,218.4,20.28939
-65.csv,218.4,20.28939
-65.csv,218.4,20.28939
-64.csv,218.5,20.286386
-64.csv,218.5,20.286386
-64.csv,218.5,20.286386
-64.csv,218.5,20.286386
-64.csv,218.5,20.286386
-64.csv,218.5,20.286386
-64.csv,218.5,20.286386
-64.csv,218.5,20.286386
-63.csv,218.6,20.261879
-63.csv,218.6,20.261879
-63.csv,218.6,20.261879
-63.csv,218.6,20.261879
-63.csv,218.6,20.261879
-63.csv,218.6,20.261879
-63.csv,218.6,20.261879
-63.csv,218.6,20.261879
-62.csv,218.7,20.239218
-62.csv,218.7,20.239218
-62.csv,218.7,20.239218
-62.csv,218.7,20.239218
-62.csv,218.7,20.239218
-62.csv,218.7,20.239218
-62.csv,218.7,20.239218
-62.csv,218.7,20.239218
-61.csv,218.8,20.229956
-61.csv,218.8,20.229956
-61.csv,218.8,20.229956
-61.csv,218.8,20.229956
-61.csv,218.8,20.229956
-61.csv,218.8,20.229956
-61.csv,218.8,20.229956
-60.csv,218.9,20.21451
-60.csv,218.9,20.21451
-60.csv,218.9,20.21451
-60.csv,218.9,20.21451
-60.csv,218.9,20.21451
-60.csv,218.9,20.21451
-60.csv,218.9,20.21451
-60.csv,218.9,20.21451
-60.csv,218.9,20.21451
-59.csv,219.0,20.190182
-59.csv,219.0,20.190182
-59.csv,219.0,20.190182
-59.csv,219.0,20.190182
-59.csv,219.0,20.190182
-59.csv,219.0,20.190182
-59.csv,219.0,20.190182
-59.csv,219.0,20.190182
-59.csv,219.0,20.190182
-58.csv,219.1,20.173813
-58.csv,219.1,20.173813
-58.csv,219.1,20.173813
-58.csv,219.1,20.173813
-58.csv,219.1,20.173813
-58.csv,219.1,20.173813
-58.csv,219.1,20.173813
-58.csv,219.1,20.173813
-58.csv,219.1,20.173813
-57.csv,219.2,20.156126
-57.csv,219.2,20.156126
-57.csv,219.2,20.156126
-57.csv,219.2,20.156126
-57.csv,219.2,20.156126
-57.csv,219.2,20.156126
-57.csv,219.2,20.156126
-57.csv,219.2,20.156126
-57.csv,219.2,20.156126
-56.csv,219.3,20.147444
-56.csv,219.3,20.147444
-56.csv,219.3,20.147444
-56.csv,219.3,20.147444
-56.csv,219.3,20.147444
-56.csv,219.3,20.147444
-56.csv,219.3,20.147444
-56.csv,219.3,20.147444
-55.csv,219.4,20.134169
-55.csv,219.4,20.134169
-55.csv,219.4,20.134169
-55.csv,219.4,20.134169
-55.csv,219.4,20.134169
-55.csv,219.4,20.134169
-55.csv,219.4,20.134169
-55.csv,219.4,20.134169
-55.csv,219.4,20.134169
-54.csv,219.5,20.108517
-54.csv,219.5,20.108517
-54.csv,219.5,20.108517
-54.csv,219.5,20.108517
-54.csv,219.5,20.108517
-54.csv,219.5,20.108517
-54.csv,219.5,20.108517
-54.csv,219.5,20.108517
-54.csv,219.5,20.108517
-53.csv,219.6,20.065512
-53.csv,219.6,20.065512
-53.csv,219.6,20.065512
-53.csv,219.6,20.065512
-53.csv,219.6,20.065512
-53.csv,219.6,20.065512
-53.csv,219.6,20.065512
-53.csv,219.6,20.065512
-52.csv,219.7,20.079504
-52.csv,219.7,20.079504
-52.csv,219.7,20.079504
-52.csv,219.7,20.079504
-52.csv,219.7,20.079504
-52.csv,219.7,20.079504
-52.csv,219.7,20.079504
-52.csv,219.7,20.079504
-52.csv,219.7,20.079504
-51.csv,219.8,20.064266
-51.csv,219.8,20.064266
-51.csv,219.8,20.064266
-51.csv,219.8,20.064266
-51.csv,219.8,20.064266
-51.csv,219.8,20.064266
-51.csv,219.8,20.064266
-51.csv,219.8,20.064266
-51.csv,219.8,20.064266
-50.csv,219.9,20.04924
-50.csv,219.9,20.04924
-50.csv,219.9,20.04924
-50.csv,219.9,20.04924
-50.csv,219.9,20.04924
-50.csv,219.9,20.04924
-50.csv,219.9,20.04924
-50.csv,219.9,20.04924
-50.csv,219.9,20.04924
-49.csv,220.0,20.03395
-49.csv,220.0,20.03395
-49.csv,220.0,20.03395
-49.csv,220.0,20.03395
-49.csv,220.0,20.03395
-49.csv,220.0,20.03395
-49.csv,220.0,20.03395
-49.csv,220.0,20.03395
-48.csv,220.1,20.019472
-48.csv,220.1,20.019472
-48.csv,220.1,20.019472
-48.csv,220.1,20.019472
-48.csv,220.1,20.019472
-48.csv,220.1,20.019472
-48.csv,220.1,20.019472
-48.csv,220.1,20.019472
-47.csv,220.2,20.00446
-47.csv,220.2,20.00446
-47.csv,220.2,20.00446
-47.csv,220.2,20.00446
-47.csv,220.2,20.00446
-47.csv,220.2,20.00446
-47.csv,220.2,20.00446
-47.csv,220.2,20.00446
-46.csv,220.3,19.98815
-46.csv,220.3,19.98815
-46.csv,220.3,19.98815
-46.csv,220.3,19.98815
-46.csv,220.3,19.98815
-46.csv,220.3,19.98815
-46.csv,220.3,19.98815
-46.csv,220.3,19.98815
-46.csv,220.3,19.98815
-45.csv,220.4,19.976688
-45.csv,220.4,19.976688
-45.csv,220.4,19.976688
-45.csv,220.4,19.976688
-45.csv,220.4,19.976688
-45.csv,220.4,19.976688
-45.csv,220.4,19.976688
-45.csv,220.4,19.976688
-44.csv,220.5,19.969982
-44.csv,220.5,19.969982
-44.csv,220.5,19.969982
-44.csv,220.5,19.969982
-44.csv,220.5,19.969982
-44.csv,220.5,19.969982
-44.csv,220.5,19.969982
-44.csv,220.5,19.969982
-43.csv,220.6,19.94093
-43.csv,220.6,19.94093
-43.csv,220.6,19.94093
-43.csv,220.6,19.94093
-43.csv,220.6,19.94093
-43.csv,220.6,19.94093
-43.csv,220.6,19.94093
-43.csv,220.6,19.94093
-42.csv,220.7,19.924427
-42.csv,220.7,19.924427
-42.csv,220.7,19.924427
-42.csv,220.7,19.924427
-42.csv,220.7,19.924427
-42.csv,220.7,19.924427
-42.csv,220.7,19.924427
-42.csv,220.7,19.924427
-42.csv,220.7,19.924427
-41.csv,220.8,19.90772
-41.csv,220.8,19.90772
-41.csv,220.8,19.90772
-41.csv,220.8,19.90772
-41.csv,220.8,19.90772
-41.csv,220.8,19.90772
-41.csv,220.8,19.90772
-41.csv,220.8,19.90772
-41.csv,220.8,19.90772
-40.csv,220.9,19.89003
-40.csv,220.9,19.89003
-40.csv,220.9,19.89003
-40.csv,220.9,19.89003
-40.csv,220.9,19.89003
-40.csv,220.9,19.89003
-40.csv,220.9,19.89003
-40.csv,220.9,19.89003
-39.csv,221.0,19.883404
-39.csv,221.0,19.883404
-39.csv,221.0,19.883404
-39.csv,221.0,19.883404
-39.csv,221.0,19.883404
-39.csv,221.0,19.883404
-39.csv,221.0,19.883404
-39.csv,221.0,19.883404
-39.csv,221.0,19.883404
-38.csv,221.1,19.858093
-38.csv,221.1,19.858093
-38.csv,221.1,19.858093
-38.csv,221.1,19.858093
-38.csv,221.1,19.858093
-38.csv,221.1,19.858093
-38.csv,221.1,19.858093
-38.csv,221.1,19.858093
-38.csv,221.1,19.858093
-37.csv,221.2,19.836548
-37.csv,221.2,19.836548
-37.csv,221.2,19.836548
-37.csv,221.2,19.836548
-37.csv,221.2,19.836548
-37.csv,221.2,19.836548
-37.csv,221.2,19.836548
-37.csv,221.2,19.836548
-37.csv,221.2,19.836548
-36.csv,221.3,19.820099
-36.csv,221.3,19.820099
-36.csv,221.3,19.820099
-36.csv,221.3,19.820099
-36.csv,221.3,19.820099
-36.csv,221.3,19.820099
-36.csv,221.3,19.820099
-36.csv,221.3,19.820099
-36.csv,221.3,19.820099
-35.csv,221.4,19.803696
-35.csv,221.4,19.803696
-35.csv,221.4,19.803696
-35.csv,221.4,19.803696
-35.csv,221.4,19.803696
-35.csv,221.4,19.803696
-35.csv,221.4,19.803696
-35.csv,221.4,19.803696
-35.csv,221.4,19.803696
-34.csv,221.5,19.787367
-34.csv,221.5,19.787367
-34.csv,221.5,19.787367
-34.csv,221.5,19.787367
-34.csv,221.5,19.787367
-34.csv,221.5,19.787367
-34.csv,221.5,19.787367
-34.csv,221.5,19.787367
-34.csv,221.5,19.787367
-33.csv,221.6,19.771328
-33.csv,221.6,19.771328
-33.csv,221.6,19.771328
-33.csv,221.6,19.771328
-33.csv,221.6,19.771328
-33.csv,221.6,19.771328
-33.csv,221.6,19.771328
-33.csv,221.6,19.771328
-32.csv,221.7,19.763964
-32.csv,221.7,19.763964
-32.csv,221.7,19.763964
-32.csv,221.7,19.763964
-32.csv,221.7,19.763964
-32.csv,221.7,19.763964
-32.csv,221.7,19.763964
-32.csv,221.7,19.763964
-32.csv,221.7,19.763964
-31.csv,221.8,19.73949
-31.csv,221.8,19.73949
-31.csv,221.8,19.73949
-31.csv,221.8,19.73949
-31.csv,221.8,19.73949
-31.csv,221.8,19.73949
-31.csv,221.8,19.73949
-31.csv,221.8,19.73949
-30.csv,221.9,19.73451
-30.csv,221.9,19.73451
-30.csv,221.9,19.73451
-30.csv,221.9,19.73451
-30.csv,221.9,19.73451
-30.csv,221.9,19.73451
-30.csv,221.9,19.73451
-30.csv,221.9,19.73451
-30.csv,221.9,19.73451
-29.csv,222.0,19.710382
-29.csv,222.0,19.710382
-29.csv,222.0,19.710382
-29.csv,222.0,19.710382
-29.csv,222.0,19.710382
-29.csv,222.0,19.710382
-29.csv,222.0,19.710382
-29.csv,222.0,19.710382
-29.csv,222.0,19.710382
-28.csv,222.1,19.6936
-28.csv,222.1,19.6936
-28.csv,222.1,19.6936
-28.csv,222.1,19.6936
-28.csv,222.1,19.6936
-28.csv,222.1,19.6936
-28.csv,222.1,19.6936
-28.csv,222.1,19.6936
-28.csv,222.1,19.6936
-27.csv,222.2,19.682224
-27.csv,222.2,19.682224
-27.csv,222.2,19.682224
-27.csv,222.2,19.682224
-27.csv,222.2,19.682224
-27.csv,222.2,19.682224
-27.csv,222.2,19.682224
-27.csv,222.2,19.682224
-26.csv,222.3,19.660557
-26.csv,222.3,19.660557
-26.csv,222.3,19.660557
-26.csv,222.3,19.660557
-26.csv,222.3,19.660557
-26.csv,222.3,19.660557
-26.csv,222.3,19.660557
-26.csv,222.3,19.660557
-26.csv,222.3,19.660557
-25.csv,222.4,19.65456
-25.csv,222.4,19.65456
-25.csv,222.4,19.65456
-25.csv,222.4,19.65456
-25.csv,222.4,19.65456
-25.csv,222.4,19.65456
-25.csv,222.4,19.65456
-25.csv,222.4,19.65456
-24.csv,222.5,19.63
-24.csv,222.5,19.63
-24.csv,222.5,19.63
-24.csv,222.5,19.63
-24.csv,222.5,19.63
-24.csv,222.5,19.63
-24.csv,222.5,19.63
-24.csv,222.5,19.63
-24.csv,222.5,19.63
-23.csv,222.6,19.624575
-23.csv,222.6,19.624575
-23.csv,222.6,19.624575
-23.csv,222.6,19.624575
-23.csv,222.6,19.624575
-23.csv,222.6,19.624575
-23.csv,222.6,19.624575
-23.csv,222.6,19.624575
-22.csv,222.7,19.59937
-22.csv,222.7,19.59937
-22.csv,222.7,19.59937
-22.csv,222.7,19.59937
-22.csv,222.7,19.59937
-22.csv,222.7,19.59937
-22.csv,222.7,19.59937
-22.csv,222.7,19.59937
-22.csv,222.7,19.59937
-21.csv,222.8,19.58347
-21.csv,222.8,19.58347
-21.csv,222.8,19.58347
-21.csv,222.8,19.58347
-21.csv,222.8,19.58347
-21.csv,222.8,19.58347
-21.csv,222.8,19.58347
-21.csv,222.8,19.58347
-21.csv,222.8,19.58347
-20.csv,222.9,19.569035
-20.csv,222.9,19.569035
-20.csv,222.9,19.569035
-20.csv,222.9,19.569035
-20.csv,222.9,19.569035
-20.csv,222.9,19.569035
-20.csv,222.9,19.569035
-20.csv,222.9,19.569035
-20.csv,222.9,19.569035
-19.csv,223.0,19.562538
-19.csv,223.0,19.562538
-19.csv,223.0,19.562538
-19.csv,223.0,19.562538
-19.csv,223.0,19.562538
-19.csv,223.0,19.562538
-19.csv,223.0,19.562538
-19.csv,223.0,19.562538
-19.csv,223.0,19.562538
-18.csv,223.1,19.537626
-18.csv,223.1,19.537626
-18.csv,223.1,19.537626
-18.csv,223.1,19.537626
-18.csv,223.1,19.537626
-18.csv,223.1,19.537626
-18.csv,223.1,19.537626
