Filename,Teacher_Width,Position_mm,SegmentStart,SegmentEnd,SegmentLen
-281.csv,24.347727,196.8,17738,19788,2048
-282.csv,24.36521,196.7,1392,3442,2048
-282.csv,24.36521,196.7,3443,5493,2048
-282.csv,24.36521,196.7,5494,7544,2048
-282.csv,24.36521,196.7,7545,9595,2048
-282.csv,24.36521,196.7,9596,11646,2048
-282.csv,24.36521,196.7,11647,13697,2048
-282.csv,24.36521,196.7,13698,15748,2048
-282.csv,24.36521,196.7,15749,17799,2048
-282.csv,24.36521,196.7,17800,19850,2048
-283.csv,24.385262,196.6,452,2502,2048
-283.csv,24.385262,196.6,2503,4553,2048
-283.csv,24.385262,196.6,4554,6604,2048
-283.csv,24.385262,196.6,6605,8655,2048
-283.csv,24.385262,196.6,8656,10706,2048
-283.csv,24.385262,196.6,10707,12757,2048
-283.csv,24.385262,196.6,12758,14808,2048
-283.csv,24.385262,196.6,14809,16859,2048
-283.csv,24.385262,196.6,16860,18910,2048
-284.csv,24.396736,196.5,877,2927,2048
-284.csv,24.396736,196.5,2928,4978,2048
-284.csv,24.396736,196.5,4979,7029,2048
-284.csv,24.396736,196.5,7030,9080,2048
-284.csv,24.396736,196.5,9081,12198,2048
-284.csv,24.396736,196.5,12199,14249,2048
-284.csv,24.396736,196.5,14250,16300,2048
-284.csv,24.396736,196.5,16301,18351,2048
-285.csv,24.444578,196.4,1461,3511,2048
-285.csv,24.444578,196.4,3512,5562,2048
-285.csv,24.444578,196.4,5563,7613,2048
-285.csv,24.444578,196.4,7614,9664,2048
-285.csv,24.444578,196.4,9665,11715,2048
-285.csv,24.444578,196.4,11716,13766,2048
-285.csv,24.444578,196.4,15737,17787,2048
-285.csv,24.444578,196.4,17788,19838,2048
-286.csv,24.463703,196.3,15,2065,2048
-286.csv,24.463703,196.3,2066,4116,2048
-286.csv,24.463703,196.3,4117,6167,2048
-286.csv,24.463703,196.3,6168,8218,2048
-286.csv,24.463703,196.3,8219,10269,2048
-286.csv,24.463703,196.3,12096,14146,2048
-286.csv,24.463703,196.3,14147,16197,2048
-286.csv,24.463703,196.3,16198,18248,2048
-287.csv,24.487425,196.2,1248,3298,2048
-287.csv,24.487425,196.2,3299,5349,2048
-287.csv,24.487425,196.2,5350,7400,2048
-287.csv,24.487425,196.2,7401,9451,2048
-287.csv,24.487425,196.2,11116,13166,2048
-287.csv,24.487425,196.2,13167,15217,2048
-287.csv,24.487425,196.2,15218,17268,2048
-287.csv,24.487425,196.2,17269,19319,2048
-288.csv,24.537043,196.1,1885,3935,2048
-288.csv,24.537043,196.1,3936,5986,2048
-288.csv,24.537043,196.1,5987,8037,2048
-288.csv,24.537043,196.1,8038,10088,2048
-288.csv,24.537043,196.1,10089,12390,2048
-288.csv,24.537043,196.1,12391,14441,2048
-288.csv,24.537043,196.1,14442,16492,2048
-288.csv,24.537043,196.1,16493,18543,2048
-289.csv,24.515175,196.0,1316,3366,2048
-289.csv,24.515175,196.0,3367,5417,2048
-289.csv,24.515175,196.0,5418,7468,2048
-289.csv,24.515175,196.0,7469,9519,2048
-289.csv,24.515175,196.0,9520,11570,2048
-289.csv,24.515175,196.0,11571,13621,2048
-289.csv,24.515175,196.0,13622,15672,2048
-289.csv,24.515175,196.0,15673,17723,2048
-289.csv,24.515175,196.0,17724,19774,2048
-29.csv,19.710382,222.0,1276,3326,2048
-29.csv,19.710382,222.0,3327,5377,2048
-29.csv,19.710382,222.0,5378,7428,2048
-29.csv,19.710382,222.0,7429,9479,2048
-29.csv,19.710382,222.0,9480,11530,2048
-29.csv,19.710382,222.0,11531,13581,2048
-29.csv,19.710382,222.0,13582,15632,2048
-29.csv,19.710382,222.0,15633,17683,2048
-29.csv,19.710382,222.0,17684,19734,2048
-290.csv,24.507824,195.9,365,2415,2048
-290.csv,24.507824,195.9,2416,4466,2048
-290.csv,24.507824,195.9,4467,6517,2048
-290.csv,24.507824,195.9,6518,8568,2048
-290.csv,24.507824,195.9,8569,11046,2048
-290.csv,24.507824,195.9,11047,13097,2048
-290.csv,24.507824,195.9,13098,15148,2048
-290.csv,24.507824,195.9,15149,17199,2048
-290.csv,24.507824,195.9,17200,19250,2048
-291.csv,24.570345,195.8,903,2953,2048
-291.csv,24.570345,195.8,2954,5004,2048
-291.csv,24.570345,195.8,5005,7055,2048
-291.csv,24.570345,195.8,7056,9106,2048
-291.csv,24.570345,195.8,9107,11157,2048
-291.csv,24.570345,195.8,11158,13208,2048
-291.csv,24.570345,195.8,13209,15259,2048
-291.csv,24.570345,195.8,15260,17310,2048
-291.csv,24.570345,195.8,17311,19361,2048
-292.csv,24.612356,195.7,1167,3217,2048
-292.csv,24.612356,195.7,3218,5268,2048
-292.csv,24.612356,195.7,5269,7319,2048
-292.csv,24.612356,195.7,7320,9370,2048
-292.csv,24.612356,195.7,10723,12773,2048
-292.csv,24.612356,195.7,12774,14824,2048
-292.csv,24.612356,195.7,14825,16875,2048
-292.csv,24.612356,195.7,16876,18926,2048
-293.csv,24.627289,195.6,312,2362,2048
-293.csv,24.627289,195.6,2363,4413,2048
-293.csv,24.627289,195.6,4414,6464,2048
-293.csv,24.627289,195.6,6465,8515,2048
-293.csv,24.627289,195.6,8516,10566,2048
-293.csv,24.627289,195.6,10567,12617,2048
-293.csv,24.627289,195.6,12618,14668,2048
-293.csv,24.627289,195.6,14669,16719,2048
-293.csv,24.627289,195.6,16720,18770,2048
-294.csv,24.694317,195.5,1567,3617,2048
-294.csv,24.694317,195.5,3618,5668,2048
-294.csv,24.694317,195.5,5669,8032,2048
-294.csv,24.694317,195.5,8033,10083,2048
-294.csv,24.694317,195.5,10084,12134,2048
-294.csv,24.694317,195.5,12135,14185,2048
-294.csv,24.694317,195.5,14186,16236,2048
-294.csv,24.694317,195.5,16237,18287,2048
-295.csv,24.69758,195.4,3889,5939,2048
-295.csv,24.69758,195.4,5940,7990,2048
-295.csv,24.69758,195.4,7991,10041,2048
-295.csv,24.69758,195.4,10042,12092,2048
-295.csv,24.69758,195.4,12093,14143,2048
-295.csv,24.69758,195.4,14144,16194,2048
-295.csv,24.69758,195.4,16195,18245,2048
-296.csv,24.69902,195.3,1335,3385,2048
-296.csv,24.69902,195.3,3386,5436,2048
-296.csv,24.69902,195.3,5437,7487,2048
-296.csv,24.69902,195.3,7488,9538,2048
-296.csv,24.69902,195.3,9539,11589,2048
-296.csv,24.69902,195.3,11590,13640,2048
-296.csv,24.69902,195.3,13641,15691,2048
-296.csv,24.69902,195.3,15692,17742,2048
-296.csv,24.69902,195.3,17743,19793,2048
-297.csv,24.72189,195.2,1444,3494,2048
-297.csv,24.72189,195.2,3495,5545,2048
-297.csv,24.72189,195.2,5546,7596,2048
-297.csv,24.72189,195.2,7597,9647,2048
-297.csv,24.72189,195.2,9648,11698,2048
-297.csv,24.72189,195.2,11699,13749,2048
-297.csv,24.72189,195.2,13750,15800,2048
-297.csv,24.72189,195.2,15801,17851,2048
-297.csv,24.72189,195.2,17852,19902,2048
-298.csv,24.745691,195.1,1032,3082,2048
-298.csv,24.745691,195.1,3083,5133,2048
-298.csv,24.745691,195.1,5134,7184,2048
-298.csv,24.745691,195.1,7185,9235,2048
-298.csv,24.745691,195.1,9236,11286,2048
-298.csv,24.745691,195.1,11287,13337,2048
-298.csv,24.745691,195.1,13338,15388,2048
-298.csv,24.745691,195.1,15389,17439,2048
-298.csv,24.745691,195.1,17440,19490,2048
-299.csv,24.772417,195.0,612,2662,2048
-299.csv,24.772417,195.0,2663,4713,2048
-299.csv,24.772417,195.0,4714,6764,2048
-299.csv,24.772417,195.0,6765,8815,2048
-299.csv,24.772417,195.0,8816,10866,2048
-299.csv,24.772417,195.0,10867,12917,2048
-299.csv,24.772417,195.0,12918,14968,2048
-299.csv,24.772417,195.0,14969,17019,2048
-299.csv,24.772417,195.0,17020,19070,2048
-3.csv,19.326633,224.6,1084,3134,2048
-3.csv,19.326633,224.6,3135,5185,2048
-3.csv,19.326633,224.6,5186,7236,2048
-3.csv,19.326633,224.6,7237,9287,2048
-3.csv,19.326633,224.6,9288,11338,2048
-3.csv,19.326633,224.6,11339,13389,2048
-3.csv,19.326633,224.6,13390,15440,2048
-3.csv,19.326633,224.6,15441,17491,2048
-3.csv,19.326633,224.6,17492,19542,2048
-30.csv,19.73451,221.9,1365,3415,2048
-30.csv,19.73451,221.9,3416,5466,2048
-30.csv,19.73451,221.9,5467,7517,2048
-30.csv,19.73451,221.9,7518,9568,2048
-30.csv,19.73451,221.9,9569,11646,2048
-30.csv,19.73451,221.9,11647,13697,2048
-30.csv,19.73451,221.9,13698,15748,2048
-30.csv,19.73451,221.9,15749,17799,2048
-30.csv,19.73451,221.9,17800,19850,2048
-300.csv,24.793753,194.9,609,2659,2048
-300.csv,24.793753,194.9,2660,4710,2048
-300.csv,24.793753,194.9,4711,6761,2048
-300.csv,24.793753,194.9,6762,8812,2048
-300.csv,24.793753,194.9,8813,10863,2048
-300.csv,24.793753,194.9,10864,12914,2048
-300.csv,24.793753,194.9,12915,14965,2048
-300.csv,24.793753,194.9,14966,17016,2048
-300.csv,24.793753,194.9,17017,19067,2048
-301.csv,24.817213,194.8,1100,3150,2048
-301.csv,24.817213,194.8,3151,5201,2048
-301.csv,24.817213,194.8,5202,7252,2048
-301.csv,24.817213,194.8,7253,9303,2048
-301.csv,24.817213,194.8,9304,11354,2048
-301.csv,24.817213,194.8,11355,13405,2048
-301.csv,24.817213,194.8,13406,15456,2048
-301.csv,24.817213,194.8,15457,17507,2048
-301.csv,24.817213,194.8,17508,19558,2048
-302.csv,24.841324,194.7,1208,3258,2048
-302.csv,24.841324,194.7,3259,5309,2048
-302.csv,24.841324,194.7,5310,7360,2048
-302.csv,24.841324,194.7,7361,9411,2048
-302.csv,24.841324,194.7,9412,11462,2048
-302.csv,24.841324,194.7,11463,13513,2048
-302.csv,24.841324,194.7,13514,15564,2048
-302.csv,24.841324,194.7,15565,17615,2048
-302.csv,24.841324,194.7,17616,19666,2048
-303.csv,24.866596,194.6,1631,3681,2048
-303.csv,24.866596,194.6,3682,5732,2048
-303.csv,24.866596,194.6,5733,7783,2048
-303.csv,24.866596,194.6,7784,9834,2048
-303.csv,24.866596,194.6,9835,11885,2048
-303.csv,24.866596,194.6,11886,13936,2048
-303.csv,24.866596,194.6,13937,15987,2048
-303.csv,24.866596,194.6,15988,18038,2048
-304.csv,24.886438,194.5,674,2724,2048
-304.csv,24.886438,194.5,2725,4775,2048
-304.csv,24.886438,194.5,4776,6826,2048
-304.csv,24.886438,194.5,6827,8877,2048
-304.csv,24.886438,194.5,8878,10928,2048
-304.csv,24.886438,194.5,10929,12979,2048
-304.csv,24.886438,194.5,12980,15030,2048
-304.csv,24.886438,194.5,15031,17081,2048
-304.csv,24.886438,194.5,17082,19132,2048
-305.csv,24.90928,194.4,1680,3730,2048
-305.csv,24.90928,194.4,3731,5781,2048
-305.csv,24.90928,194.4,5782,7832,2048
-305.csv,24.90928,194.4,7833,9883,2048
-305.csv,24.90928,194.4,9884,11934,2048
-305.csv,24.90928,194.4,11935,13985,2048
-305.csv,24.90928,194.4,13986,16036,2048
-305.csv,24.90928,194.4,16037,18087,2048
-306.csv,24.944853,194.3,1013,3063,2048
-306.csv,24.944853,194.3,4538,6588,2048
-306.csv,24.944853,194.3,6589,8639,2048
-306.csv,24.944853,194.3,8640,10690,2048
-306.csv,24.944853,194.3,10691,12741,2048
-306.csv,24.944853,194.3,12742,14792,2048
-306.csv,24.944853,194.3,14793,16843,2048
-306.csv,24.944853,194.3,16844,18894,2048
-307.csv,24.954905,194.2,19,2069,2048
-307.csv,24.954905,194.2,2070,4120,2048
-307.csv,24.954905,194.2,4121,6171,2048
-307.csv,24.954905,194.2,6172,8222,2048
-307.csv,24.954905,194.2,8223,10273,2048
-307.csv,24.954905,194.2,10274,12324,2048
-307.csv,24.954905,194.2,12325,14375,2048
-307.csv,24.954905,194.2,14376,16426,2048
-307.csv,24.954905,194.2,16427,18477,2048
-308.csv,24.993082,194.1,1040,3090,2048
-308.csv,24.993082,194.1,3091,5141,2048
-308.csv,24.993082,194.1,5142,7446,2048
-308.csv,24.993082,194.1,7447,9497,2048
-308.csv,24.993082,194.1,9498,11548,2048
-308.csv,24.993082,194.1,11549,13599,2048
-308.csv,24.993082,194.1,13600,15650,2048
-308.csv,24.993082,194.1,15651,17701,2048
-308.csv,24.993082,194.1,17702,19752,2048
-309.csv,25.014557,194.0,1005,4510,2048
-309.csv,25.014557,194.0,4511,6561,2048
-309.csv,25.014557,194.0,6562,8612,2048
-309.csv,25.014557,194.0,8613,10663,2048
-309.csv,25.014557,194.0,10664,12714,2048
-309.csv,25.014557,194.0,12715,14765,2048
-309.csv,25.014557,194.0,14766,16816,2048
-309.csv,25.014557,194.0,16817,18867,2048
-31.csv,19.73949,221.8,1990,4040,2048
-31.csv,19.73949,221.8,4041,6091,2048
-31.csv,19.73949,221.8,6092,8142,2048
-31.csv,19.73949,221.8,8143,10193,2048
-31.csv,19.73949,221.8,10194,12244,2048
-31.csv,19.73949,221.8,12245,14295,2048
-31.csv,19.73949,221.8,14296,16346,2048
-31.csv,19.73949,221.8,16347,18397,2048
-310.csv,25.031836,193.9,355,2405,2048
-310.csv,25.031836,193.9,2406,4456,2048
-310.csv,25.031836,193.9,4457,6507,2048
-310.csv,25.031836,193.9,6508,8558,2048
-310.csv,25.031836,193.9,8559,10609,2048
-310.csv,25.031836,193.9,10610,12660,2048
-310.csv,25.031836,193.9,12661,14711,2048
-310.csv,25.031836,193.9,14712,16762,2048
-310.csv,25.031836,193.9,16763,18813,2048
-311.csv,25.019783,193.8,954,3004,2048
-311.csv,25.019783,193.8,3005,5055,2048
-311.csv,25.019783,193.8,5056,7106,2048
-311.csv,25.019783,193.8,7107,9157,2048
-311.csv,25.019783,193.8,9158,11208,2048
-311.csv,25.019783,193.8,11209,14638,2048
-311.csv,25.019783,193.8,14639,16689,2048
-311.csv,25.019783,193.8,16690,18740,2048
-312.csv,25.08221,193.7,1004,3054,2048
-312.csv,25.08221,193.7,3055,5105,2048
-312.csv,25.08221,193.7,5106,7156,2048
-312.csv,25.08221,193.7,7157,9207,2048
-312.csv,25.08221,193.7,9208,11258,2048
-312.csv,25.08221,193.7,11259,13309,2048
-312.csv,25.08221,193.7,13310,15360,2048
-312.csv,25.08221,193.7,15361,17411,2048
-312.csv,25.08221,193.7,17412,19462,2048
-313.csv,25.120842,193.6,1229,3279,2048
-313.csv,25.120842,193.6,3280,5330,2048
-313.csv,25.120842,193.6,5331,7381,2048
-313.csv,25.120842,193.6,7382,9771,2048
-313.csv,25.120842,193.6,9772,11822,2048
-313.csv,25.120842,193.6,11823,13873,2048
-313.csv,25.120842,193.6,13874,15924,2048
-313.csv,25.120842,193.6,15925,17975,2048
-314.csv,25.147827,193.5,1415,3465,2048
-314.csv,25.147827,193.5,3466,5516,2048
-314.csv,25.147827,193.5,5517,7567,2048
-314.csv,25.147827,193.5,8129,10179,2048
-314.csv,25.147827,193.5,10180,12230,2048
-314.csv,25.147827,193.5,12231,14281,2048
-314.csv,25.147827,193.5,14282,16332,2048
-314.csv,25.147827,193.5,16333,18383,2048
-315.csv,25.164312,193.4,2046,4096,2048
-315.csv,25.164312,193.4,4097,6147,2048
-315.csv,25.164312,193.4,6148,8198,2048
-315.csv,25.164312,193.4,8199,10249,2048
-315.csv,25.164312,193.4,10250,12300,2048
-315.csv,25.164312,193.4,12301,14351,2048
-315.csv,25.164312,193.4,14352,16402,2048
-315.csv,25.164312,193.4,16403,18453,2048
-316.csv,25.20709,193.3,174,2224,2048
-316.csv,25.20709,193.3,2225,4275,2048
-316.csv,25.20709,193.3,4276,6326,2048
-316.csv,25.20709,193.3,7660,9710,2048
-316.csv,25.20709,193.3,9711,11761,2048
-316.csv,25.20709,193.3,11762,13812,2048
-316.csv,25.20709,193.3,13813,15863,2048
-316.csv,25.20709,193.3,15864,17914,2048
-316.csv,25.20709,193.3,17915,19965,2048
-317.csv,25.218971,193.2,1494,3544,2048
-317.csv,25.218971,193.2,3545,5595,2048
-317.csv,25.218971,193.2,5596,7646,2048
-317.csv,25.218971,193.2,7647,9697,2048
-317.csv,25.218971,193.2,9698,11748,2048
-317.csv,25.218971,193.2,11749,13799,2048
-317.csv,25.218971,193.2,13800,15850,2048
-317.csv,25.218971,193.2,15851,17901,2048
-317.csv,25.218971,193.2,17902,19952,2048
-318.csv,25.244595,193.1,1923,3973,2048
-318.csv,25.244595,193.1,3974,6024,2048
-318.csv,25.244595,193.1,6025,8075,2048
-318.csv,25.244595,193.1,8076,10126,2048
-318.csv,25.244595,193.1,10127,12177,2048
-318.csv,25.244595,193.1,12178,14228,2048
-318.csv,25.244595,193.1,14229,16279,2048
-318.csv,25.244595,193.1,16280,18330,2048
-319.csv,25.25361,193.0,1061,3111,2048
-319.csv,25.25361,193.0,3112,5162,2048
-319.csv,25.25361,193.0,5163,7213,2048
-319.csv,25.25361,193.0,7214,9264,2048
-319.csv,25.25361,193.0,9265,11617,2048
-319.csv,25.25361,193.0,11618,13668,2048
-319.csv,25.25361,193.0,13669,15719,2048
-319.csv,25.25361,193.0,15720,17770,2048
-319.csv,25.25361,193.0,17771,19821,2048
-32.csv,19.763964,221.7,1365,3415,2048
-32.csv,19.763964,221.7,3416,5466,2048
-32.csv,19.763964,221.7,5467,7517,2048
-32.csv,19.763964,221.7,7518,9568,2048
-32.csv,19.763964,221.7,9569,11579,2009
-32.csv,19.763964,221.7,11580,13630,2048
-32.csv,19.763964,221.7,13631,15681,2048
-32.csv,19.763964,221.7,15682,17732,2048
-32.csv,19.763964,221.7,17733,19783,2048
-320.csv,25.294853,192.9,1163,3213,2048
-320.csv,25.294853,192.9,3214,5264,2048
-320.csv,25.294853,192.9,5265,7315,2048
-320.csv,25.294853,192.9,7316,9366,2048
-320.csv,25.294853,192.9,9367,11417,2048
-320.csv,25.294853,192.9,11418,13468,2048
-320.csv,25.294853,192.9,13469,15519,2048
-320.csv,25.294853,192.9,15520,17570,2048
-320.csv,25.294853,192.9,17571,19621,2048
-321.csv,25.31918,192.8,442,2492,2048
-321.csv,25.31918,192.8,2493,4543,2048
-321.csv,25.31918,192.8,4544,6594,2048
-321.csv,25.31918,192.8,6595,8645,2048
-321.csv,25.31918,192.8,8646,10696,2048
-321.csv,25.31918,192.8,10697,12747,2048
-321.csv,25.31918,192.8,12748,14798,2048
-321.csv,25.31918,192.8,14799,16849,2048
-321.csv,25.31918,192.8,16850,18900,2048
-322.csv,25.344423,192.7,101,2151,2048
-322.csv,25.344423,192.7,2152,4202,2048
-322.csv,25.344423,192.7,4203,6253,2048
-322.csv,25.344423,192.7,6254,8304,2048
-322.csv,25.344423,192.7,8305,10355,2048
-322.csv,25.344423,192.7,10356,12406,2048
-322.csv,25.344423,192.7,12407,14457,2048
-322.csv,25.344423,192.7,14458,16508,2048
-322.csv,25.344423,192.7,16509,18559,2048
-323.csv,25.364216,192.6,1809,3859,2048
-323.csv,25.364216,192.6,3860,5910,2048
-323.csv,25.364216,192.6,5911,7961,2048
-323.csv,25.364216,192.6,7962,10012,2048
-323.csv,25.364216,192.6,10013,12063,2048
-323.csv,25.364216,192.6,12064,14114,2048
-323.csv,25.364216,192.6,14115,16165,2048
-323.csv,25.364216,192.6,16166,18216,2048
-324.csv,25.381968,192.5,1597,3647,2048
-324.csv,25.381968,192.5,3648,5698,2048
-324.csv,25.381968,192.5,5699,7749,2048
-324.csv,25.381968,192.5,7750,9800,2048
-324.csv,25.381968,192.5,9801,11851,2048
-324.csv,25.381968,192.5,11852,13902,2048
-324.csv,25.381968,192.5,13903,15953,2048
-324.csv,25.381968,192.5,15954,18004,2048
-325.csv,25.413094,192.4,1974,4024,2048
-325.csv,25.413094,192.4,4025,6075,2048
-325.csv,25.413094,192.4,6076,8126,2048
-325.csv,25.413094,192.4,8127,10177,2048
-325.csv,25.413094,192.4,10178,12228,2048
-325.csv,25.413094,192.4,12229,14279,2048
-325.csv,25.413094,192.4,14280,16330,2048
-325.csv,25.413094,192.4,16331,18381,2048
-326.csv,25.460545,192.3,1448,3498,2048
-326.csv,25.460545,192.3,3499,5549,2048
-326.csv,25.460545,192.3,5550,7600,2048
-326.csv,25.460545,192.3,7601,9651,2048
-326.csv,25.460545,192.3,9652,11702,2048
-326.csv,25.460545,192.3,11703,14848,2048
-326.csv,25.460545,192.3,14849,16899,2048
-326.csv,25.460545,192.3,16900,18950,2048
-327.csv,25.464893,192.2,462,2512,2048
-327.csv,25.464893,192.2,2513,4563,2048
-327.csv,25.464893,192.2,4564,6614,2048
-327.csv,25.464893,192.2,6615,8665,2048
-327.csv,25.464893,192.2,8666,10716,2048
-327.csv,25.464893,192.2,10717,12767,2048
-327.csv,25.464893,192.2,12768,14818,2048
-327.csv,25.464893,192.2,14819,16869,2048
-327.csv,25.464893,192.2,16870,18920,2048
-328.csv,25.48684,192.1,1905,3955,2048
-328.csv,25.48684,192.1,3956,6006,2048
-328.csv,25.48684,192.1,6007,8057,2048
-328.csv,25.48684,192.1,8058,10108,2048
-328.csv,25.48684,192.1,10109,12159,2048
-328.csv,25.48684,192.1,12160,14210,2048
-328.csv,25.48684,192.1,14211,16261,2048
-328.csv,25.48684,192.1,16262,18312,2048
-329.csv,25.51024,192.0,1581,3631,2048
-329.csv,25.51024,192.0,3632,5682,2048
-329.csv,25.51024,192.0,5683,7733,2048
-329.csv,25.51024,192.0,7734,9784,2048
-329.csv,25.51024,192.0,9785,11835,2048
-329.csv,25.51024,192.0,11836,13886,2048
-329.csv,25.51024,192.0,13887,15937,2048
-329.csv,25.51024,192.0,15938,17988,2048
-33.csv,19.771328,221.6,1730,3780,2048
-33.csv,19.771328,221.6,3781,5831,2048
-33.csv,19.771328,221.6,5832,7882,2048
-33.csv,19.771328,221.6,7883,9933,2048
-33.csv,19.771328,221.6,9934,11984,2048
-33.csv,19.771328,221.6,11985,14035,2048
-33.csv,19.771328,221.6,14036,16086,2048
-33.csv,19.771328,221.6,16087,18137,2048
-330.csv,25.538061,191.9,467,2517,2048
-330.csv,25.538061,191.9,2518,4568,2048
-330.csv,25.538061,191.9,4569,6619,2048
-330.csv,25.538061,191.9,6620,8670,2048
-330.csv,25.538061,191.9,8671,10721,2048
-330.csv,25.538061,191.9,10722,12772,2048
-330.csv,25.538061,191.9,12773,14823,2048
-330.csv,25.538061,191.9,14824,16874,2048
-330.csv,25.538061,191.9,16875,18925,2048
-331.csv,25.559322,191.8,798,2848,2048
-331.csv,25.559322,191.8,2849,4899,2048
-331.csv,25.559322,191.8,4900,6950,2048
-331.csv,25.559322,191.8,6951,9001,2048
-331.csv,25.559322,191.8,9002,11052,2048
-331.csv,25.559322,191.8,11053,13103,2048
-331.csv,25.559322,191.8,13104,15154,2048
-331.csv,25.559322,191.8,15155,17205,2048
-331.csv,25.559322,191.8,17206,19256,2048
-332.csv,25.580835,191.7,1211,3261,2048
-332.csv,25.580835,191.7,3262,5312,2048
-332.csv,25.580835,191.7,5313,7363,2048
-332.csv,25.580835,191.7,7364,9414,2048
-332.csv,25.580835,191.7,9415,11465,2048
-332.csv,25.580835,191.7,11466,13516,2048
-332.csv,25.580835,191.7,13517,15567,2048
-332.csv,25.580835,191.7,15568,17618,2048
-332.csv,25.580835,191.7,17619,19669,2048
-333.csv,25.606709,191.6,29,2079,2048
-333.csv,25.606709,191.6,2080,4130,2048
-333.csv,25.606709,191.6,4131,6181,2048
-333.csv,25.606709,191.6,6182,8232,2048
-333.csv,25.606709,191.6,8233,10283,2048
-333.csv,25.606709,191.6,10284,12334,2048
-333.csv,25.606709,191.6,12335,14385,2048
-333.csv,25.606709,191.6,14386,16436,2048
-333.csv,25.606709,191.6,16437,18487,2048
-334.csv,25.628773,191.5,1053,3103,2048
-334.csv,25.628773,191.5,3104,5154,2048
-334.csv,25.628773,191.5,5155,7205,2048
-334.csv,25.628773,191.5,7206,9256,2048
-334.csv,25.628773,191.5,9257,11307,2048
-334.csv,25.628773,191.5,11308,13358,2048
-334.csv,25.628773,191.5,13359,15409,2048
-334.csv,25.628773,191.5,15410,17460,2048
-334.csv,25.628773,191.5,17461,19511,2048
-335.csv,25.652168,191.4,1273,3323,2048
-335.csv,25.652168,191.4,3324,5374,2048
-335.csv,25.652168,191.4,5375,7425,2048
-335.csv,25.652168,191.4,7426,9476,2048
-335.csv,25.652168,191.4,9477,11527,2048
-335.csv,25.652168,191.4,11528,13578,2048
-335.csv,25.652168,191.4,13579,15629,2048
-335.csv,25.652168,191.4,15630,17680,2048
-335.csv,25.652168,191.4,17681,19731,2048
-336.csv,25.704382,191.3,1613,3663,2048
-336.csv,25.704382,191.3,3664,5714,2048
-336.csv,25.704382,191.3,5715,7765,2048
-336.csv,25.704382,191.3,7766,9816,2048
-336.csv,25.704382,191.3,9817,11867,2048
-336.csv,25.704382,191.3,13737,15787,2048
-336.csv,25.704382,191.3,15788,17838,2048
-336.csv,25.704382,191.3,17839,19889,2048
-337.csv,25.707012,191.2,1073,3123,2048
-337.csv,25.707012,191.2,3124,5174,2048
-337.csv,25.707012,191.2,5175,7225,2048
-337.csv,25.707012,191.2,7226,9276,2048
-337.csv,25.707012,191.2,9277,11327,2048
-337.csv,25.707012,191.2,11328,13378,2048
-337.csv,25.707012,191.2,13379,15429,2048
-337.csv,25.707012,191.2,15430,17480,2048
-337.csv,25.707012,191.2,17481,19531,2048
-338.csv,25.74642,191.1,1354,3404,2048
-338.csv,25.74642,191.1,3405,5455,2048
-338.csv,25.74642,191.1,5456,7506,2048
-338.csv,25.74642,191.1,7507,9557,2048
-338.csv,25.74642,191.1,9558,11608,2048
-338.csv,25.74642,191.1,11609,13659,2048
-338.csv,25.74642,191.1,13660,15710,2048
-338.csv,25.74642,191.1,15711,17761,2048
-338.csv,25.74642,191.1,17762,19812,2048
-339.csv,25.76658,191.0,1541,3591,2048
-339.csv,25.76658,191.0,3592,5642,2048
-339.csv,25.76658,191.0,5643,7693,2048
-339.csv,25.76658,191.0,7694,9744,2048
-339.csv,25.76658,191.0,9745,11795,2048
-339.csv,25.76658,191.0,11796,13846,2048
-339.csv,25.76658,191.0,13847,15897,2048
-339.csv,25.76658,191.0,15898,17948,2048
-339.csv,25.76658,191.0,17949,19999,2048
-34.csv,19.787367,221.5,1096,3146,2048
-34.csv,19.787367,221.5,3147,5197,2048
-34.csv,19.787367,221.5,5198,7248,2048
-34.csv,19.787367,221.5,7249,9299,2048
-34.csv,19.787367,221.5,9300,11350,2048
-34.csv,19.787367,221.5,11351,13401,2048
-34.csv,19.787367,221.5,13402,15452,2048
-34.csv,19.787367,221.5,15453,17503,2048
-34.csv,19.787367,221.5,17504,19554,2048
-340.csv,25.797436,190.9,327,2377,2048
-340.csv,25.797436,190.9,2378,4428,2048
-340.csv,25.797436,190.9,4429,6479,2048
-340.csv,25.797436,190.9,6480,8530,2048
-340.csv,25.797436,190.9,8531,10581,2048
-340.csv,25.797436,190.9,10582,12632,2048
-340.csv,25.797436,190.9,12633,14683,2048
-340.csv,25.797436,190.9,14684,16734,2048
-340.csv,25.797436,190.9,16735,18785,2048
-341.csv,25.827068,190.8,1632,3682,2048
-341.csv,25.827068,190.8,3683,5733,2048
-341.csv,25.827068,190.8,5734,7784,2048
-341.csv,25.827068,190.8,7785,9835,2048
-341.csv,25.827068,190.8,9836,11886,2048
-341.csv,25.827068,190.8,11887,13937,2048
-341.csv,25.827068,190.8,13938,15988,2048
-341.csv,25.827068,190.8,15989,18039,2048
-342.csv,25.85642,190.7,412,2462,2048
-342.csv,25.85642,190.7,2463,4513,2048
-342.csv,25.85642,190.7,4514,6564,2048
-342.csv,25.85642,190.7,6565,8615,2048
-342.csv,25.85642,190.7,8616,10666,2048
-342.csv,25.85642,190.7,10667,12717,2048
